Date,Open,High,Low,Close,Adj Close,Volume
4/23/2014,425.733582,429.097504,417.818481,420.539307,417.279724,5441306
4/24/2014,420.539307,420.539307,420.539307,420.539307,417.279724,0
4/25/2014,420.539307,426.178802,418.115295,418.758392,415.512604,4162636
4/28/2014,418.609985,418.609985,410.595947,412.030548,408.836884,3555731
4/29/2014,411.634796,414.355621,403.274475,404.610138,401.47403,2405270
4/30/2014,409.309753,413.564117,399.910553,410.348602,407.167999,5643784
5/2/2014,413.564117,415.839691,406.836273,410.348602,407.167999,2847110
5/5/2014,404.214386,411.486389,404.214386,410.051788,406.873474,2476756
5/6/2014,410.497009,417.521667,410.101257,414.701904,411.487579,2765256
5/7/2014,414.553497,417.224854,411.090637,412.277893,409.082336,3416541
5/8/2014,415.443939,419.698303,413.118896,418.560516,415.316254,3073390
5/9/2014,419.450958,424.546326,414.800842,422.963287,419.684906,5055987
5/12/2014,422.864349,441.761658,421.973907,440.475464,437.061371,6378245
5/13/2014,442.503693,450.913513,434.143372,436.270569,432.889069,5529371
5/14/2014,435.330658,441.365906,429.443787,437.655701,434.263458,2909047
5/15/2014,440.277588,443.888855,432.510895,434.984344,431.612793,4399959
5/16/2014,439.387146,460.065338,438.793488,445.076111,441.626343,9495197
5/19/2014,451.160858,452.941742,438.100922,439.68396,436.276001,5885250
5/20/2014,441.316437,447.054901,431.966736,435.18222,431.809113,6295237
5/21/2014,437.606232,440.228119,429.493256,432.313019,428.962158,5302879
5/22/2014,432.857178,436.468445,423.705322,426.228271,422.924591,7668503
5/23/2014,422.81488,435.231689,420.489838,426.722961,423.415466,7404500
5/26/2014,433.351868,448.934723,433.351868,439.337677,435.932404,9211965
5/27/2014,442.602631,446.560181,428.899628,431.966736,428.618591,5553985
5/28/2014,428.404938,431.175201,419.005737,424.200043,420.912109,8522101
5/29/2014,419.945648,427.761841,416.878571,419.797241,416.543427,7166289
5/30/2014,407.133087,417.719543,402.730316,410.645416,407.462555,11146212
6/2/2014,410.595947,418.214233,406.193176,416.284912,413.058289,5511595
6/3/2014,412.921021,419.500427,411.832672,416.43335,413.205597,8909589
6/4/2014,420.489838,424.942078,416.532288,417.571136,414.334564,6501247
6/5/2014,415.542877,431.422546,412.723145,430.383698,427.047821,9086539
6/6/2014,432.362488,435.825348,423.952698,434.440186,431.072876,8151455
6/9/2014,434.835938,448.58844,434.835938,443.839386,440.3992,7065184
6/10/2014,445.521332,450.56723,437.754639,448.58844,445.11145,6419352
6/11/2014,447.203308,448.687378,433.104523,441.019623,437.601318,5884465
6/12/2014,440.277588,446.659149,437.062073,444.779297,441.331818,4270136
6/13/2014,445.175049,445.471863,430.383698,433.599213,430.238403,5456728
6/16/2014,431.867798,433.599213,424.496857,426.27774,422.973694,4802036
6/17/2014,429.493256,438.496674,422.617004,436.2211,432.839966,4886836
6/18/2014,439.782898,440.277588,425.980927,428.553345,425.231659,3046408
6/19/2014,433.351868,439.090332,430.383698,433.945496,430.582031,6736247
6/20/2014,436.517914,437.358887,428.355469,433.401337,430.042084,4781531
6/23/2014,431.76886,437.804108,426.624023,430.977325,427.636871,3799762
6/24/2014,429.493256,440.871216,429.493256,437.457825,434.067108,4020018
6/25/2014,436.369507,443.839386,434.539124,438.546143,435.146973,4478733
6/26/2014,438.298798,444.086731,431.570984,433.351868,429.992981,4074119
6/27/2014,432.461426,436.171631,425.535706,427.761841,424.446289,2621189
6/30/2014,429.394318,431.570984,424.496857,426.722961,423.415466,3244342
7/1/2014,428.207062,448.09375,428.207062,446.016022,442.55899,6431546
7/2/2014,446.60965,453.733246,440.376526,450.962982,447.467621,5826459
7/3/2014,450.962982,467.782562,450.171448,464.764923,461.162537,10138512
7/4/2014,465.012268,469.217163,461.549408,464.468109,460.868042,7059490
7/7/2014,468.969818,474.856689,467.089996,473.768372,470.096222,5301439
7/8/2014,474.411469,479.556274,460.411621,465.012268,461.40799,6757729
7/9/2014,464.814392,464.91333,448.192688,452.397583,450.809387,3927485
7/10/2014,455.316284,469.711884,444.977173,448.341095,446.767151,5359992
7/11/2014,450.418793,456.553009,439.090332,441.217499,439.668549,2738220
7/14/2014,440.277588,453.980591,437.903046,451.160858,449.577026,3611521
7/15/2014,453.386963,459.9664,451.853424,457.98761,456.379791,3609319
7/16/2014,461.252594,466.595306,457.196106,465.309082,463.675598,3592346
7/17/2014,462.044128,472.284271,460.213745,470.256042,468.605164,5114632
7/18/2014,466.793182,472.432678,461.401001,470.256042,468.605164,4148084
7/21/2014,471.195953,473.37262,465.012268,469.90976,468.260101,2147835
7/22/2014,469.90976,483.019135,467.238403,481.535065,479.844604,4245591
7/23/2014,480.347778,482.722321,471.690643,479.704681,478.02063,4745188
7/24/2014,478.072205,482.029755,472.036926,480.100433,478.415009,3338881
7/25/2014,480.842468,480.842468,451.55661,456.206726,454.605164,6343512
7/28/2014,451.655548,465.061737,446.510712,449.033661,447.457306,8392066
7/30/2014,450.171448,450.616699,437.309418,446.560181,444.992493,13595305
7/31/2014,448.192688,449.874634,440.327057,442.009003,440.457306,9472953
8/1/2014,440.079712,450.913513,433.351868,435.330658,433.802399,8882644
8/4/2014,437.606232,443.64151,436.468445,441.860596,440.309418,7517951
8/5/2014,444.927704,453.04068,439.486084,451.952362,450.365723,4030664
8/6/2014,450.171448,450.171448,440.475464,442.800507,441.246002,4859128
8/7/2014,442.849976,445.570801,435.528534,437.309418,435.7742,4871343
8/8/2014,432.857178,433.203461,425.83252,428.306,426.802399,6491179
8/11/2014,434.934875,443.690979,432.362488,441.811127,440.260101,8735749
8/12/2014,475.895538,476.884918,463.42926,468.969818,467.323456,14887582
8/13/2014,471.987457,474.757751,461.153656,468.475128,466.830505,6299304
8/14/2014,469.316101,480.694061,468.623535,479.457336,477.774139,6417376
8/18/2014,483.860107,500.283966,483.7117,498.453583,496.703705,8656402
8/19/2014,502.114319,515.174255,500.185028,513.343872,511.541718,9965688
8/20/2014,513.49231,516.460449,505.478241,506.813904,505.034698,5467442
8/21/2014,510.524109,512.651306,500.778656,507.308594,505.527649,5463932
8/22/2014,509.782074,515.124756,505.181427,506.121338,504.344574,4404241
8/25/2014,511.513519,512.502869,499.987152,503.004761,501.238922,4005516
8/26/2014,493.209839,509.732605,491.082642,507.209656,505.429047,4724406
8/27/2014,513.393372,518.439209,510.721985,516.163635,514.351624,3905433
8/28/2014,518.142395,526.008057,517.103577,519.478088,517.654419,5597525
9/1/2014,520.417969,523.880859,511.266144,514.481689,512.675537,6321716
9/2/2014,514.481689,515.223694,506.616028,510.771454,508.978333,4700852
9/3/2014,520.516907,524.870239,515.767883,517.054077,515.238892,7395355
9/4/2014,517.153015,517.153015,503.845764,507.555969,505.774139,7887159
9/5/2014,507.555969,511.117737,497.810486,500.630249,498.872742,10061738
9/8/2014,502.609009,506.566559,497.563141,504.686737,502.915009,9265718
9/9/2014,505.676117,512.898621,502.213257,511.661926,509.865692,9134923
9/10/2014,508.347473,515.42157,506.962311,511.068268,509.274109,7315474
9/11/2014,512.502869,512.799683,505.577179,508.891632,507.105103,3994427
9/12/2014,509.534729,513.838562,507.951721,511.711395,509.914978,4645545
9/15/2014,506.566559,509.930481,504.736206,506.962311,505.182587,3002542
9/16/2014,504.587799,505.329834,489.400696,494.446564,492.710754,5795527
9/17/2014,496.672699,504.093109,486.185181,501.57016,499.809357,5000801
9/18/2014,500.333435,521.209534,495.386475,519.824341,517.999451,7126911
9/19/2014,519.626465,523.386169,511.068268,513.393372,511.591064,5187142
9/22/2014,509.534729,536.74292,508.545349,534.318909,532.443115,7973384
9/23/2014,535.951355,536.841858,510.623047,512.304993,510.5065,7528891
9/24/2014,510.524109,512.255554,501.174408,507.951721,506.168518,3887411
9/25/2014,507.259125,509.287384,494.693909,498.997742,497.245972,6390237
9/26/2014,496.771637,507.605438,487.125092,505.676117,503.900909,7252440
9/29/2014,504.686737,510.128357,502.262726,505.329834,503.555817,5160966
9/30/2014,509.237915,509.237915,494.990723,496.821106,495.076965,5576865
10/1/2014,495.881165,502.015381,493.951874,497.414734,495.668518,3727045
10/7/2014,497.414734,511.315613,497.414734,499.59137,497.837494,5462324
10/8/2014,501.619629,507.259125,496.672699,503.598389,501.830444,3963078
10/9/2014,509.48526,516.955139,507.852783,515.075317,513.26709,3758873
10/10/2014,509.040039,509.040039,484.156921,487.471375,485.76004,7535919
10/13/2014,484.800049,492.913025,474.955627,490.983704,489.260071,5193538
10/14/2014,493.605591,494.891785,480.941437,482.821259,481.126282,3886857
10/15/2014,482.821259,482.821259,482.821259,482.821259,481.126282,0
10/16/2014,480.298309,495.782227,476.588104,478.665833,476.985443,6643744
10/17/2014,478.616364,478.616364,463.033508,470.750732,469.098145,9595387
10/20/2014,482.722321,491.725739,479.457336,489.400696,487.682617,5839603
10/21/2014,493.753998,498.799866,488.510254,496.12854,494.386841,3972592
10/22/2014,503.252106,514.976379,503.252106,513.640686,511.837494,5842953
10/27/2014,511.513519,512.502869,496.920044,498.354645,496.605133,3177278
10/28/2014,500.333435,505.873993,497.711548,503.252106,501.485413,2422395
10/29/2014,510.029419,521.8526,510.029419,520.615845,518.788208,4416090
10/30/2014,516.806702,525.711243,514.580627,521.35791,519.527649,6242397
10/31/2014,520.764282,532.785339,515.42157,530.163452,528.302246,3956550
11/3/2014,524.969177,530.212952,520.665344,525.760681,523.914978,2794484
11/5/2014,523.386169,534.071533,515.718384,530.31189,528.450134,6584901
11/7/2014,531.400208,538.17749,526.552185,527.690002,525.837524,2480434
11/10/2014,525.117615,528.77832,513.244934,516.757263,514.943115,3389879
11/11/2014,519.428589,521.9021,511.612457,516.163635,514.351624,2551014
11/12/2014,517.845581,531.202332,516.361511,526.205933,524.358643,3617680
11/13/2014,527.343689,530.31189,517.895081,521.160034,519.330444,2799445
11/14/2014,524.227112,531.103394,514.135376,518.340271,516.52063,4717775
11/17/2014,514.481689,541.739319,514.481689,539.463684,537.569824,7159194
11/18/2014,542.827637,544.855896,534.764099,535.852417,533.971252,4548021
11/19/2014,538.276428,539.16687,516.955139,523.880859,522.041748,4678498
11/20/2014,527.343689,528.184692,514.778503,519.181274,517.358643,3828955
11/21/2014,522.940918,533.675781,521.605286,525.364929,523.520569,4019464
11/24/2014,525.364929,532.933777,519.428589,520.813721,518.985352,3793347
11/25/2014,522.940918,523.435608,507.555969,516.312012,514.499451,4359660
11/26/2014,516.163635,519.230713,509.534729,514.43219,512.626221,4638623
11/27/2014,509.534729,517.301453,506.071869,514.43219,512.626221,5701903
11/28/2014,518.834961,533.280029,515.965759,527.838379,525.985352,8262478
12/1/2014,534.121033,534.121033,524.474487,530.31189,528.450134,5148090
12/2/2014,530.015076,530.114014,522.495728,523.33667,521.499451,3593679
12/3/2014,529.520386,533.082153,520.714783,523.386169,521.548767,4040047
12/4/2014,528.333069,531.548584,516.460449,522.149414,520.316345,3639457
12/5/2014,518.88446,525.117615,516.90564,519.774902,517.950195,2469524
12/8/2014,519.527527,524.870239,508.248535,510.227295,508.436096,3135332
12/9/2014,511.760864,515.322632,496.029572,497.909424,496.161469,5562200
12/10/2014,490.736359,509.435791,487.966064,505.577179,503.802307,5621126
12/11/2014,501.421753,507.358063,492.715149,498.552521,496.802307,4069618
12/12/2014,493.605591,502.361664,490.736359,494.64444,492.907959,3900394
12/15/2014,489.648041,496.474823,487.125092,488.70813,486.992462,3896475
12/16/2014,484.800049,486.481995,473.422089,476.538635,474.865692,4813220
12/17/2014,473.521027,481.238251,463.676605,470.750732,469.098145,6238806
12/18/2014,475.945007,484.800049,475.747131,479.75415,478.069946,4417769
12/19/2014,485.096863,492.517273,479.012115,480.74353,479.055817,4665944
12/22/2014,480.941437,492.022552,476.241821,489.450165,487.731903,3225905
12/23/2014,491.527863,496.12854,480.446716,482.969666,481.27417,4165774
12/24/2014,484.948456,487.520844,476.439697,478.81424,477.133331,6510045
12/26/2014,477.874329,482.376038,473.86731,480.001495,478.316406,2339159
12/29/2014,480.001495,492.715149,480.001495,489.796448,488.076996,2818585
12/30/2014,493.704529,494.199219,485.047394,488.510254,486.795319,1701736
12/31/2014,489.252289,493.407715,485.838898,490.291138,488.569916,3217611
1/1/2015,489.252289,494.14975,487.026154,493.16037,491.429077,944551
1/2/2015,491.973083,511.909271,491.973083,506.368683,504.591034,4193093
1/5/2015,504.686737,520.417969,501.322815,518.241333,516.421997,6758676
1/6/2015,508.891632,508.891632,493.951874,496.079071,494.337555,7979598
1/7/2015,489.746979,495.089661,484.008514,488.609192,486.89386,9232656
1/8/2015,498.651459,509.336853,495.683289,506.566559,504.788208,5535587
1/9/2015,515.718384,519.37915,510.029419,516.757263,514.943115,4053562
1/12/2015,512.997559,519.131775,505.824524,516.757263,514.943115,2560568
1/13/2015,514.827942,520.121155,509.782074,513.9375,512.133301,4328812
1/14/2015,515.965759,521.061096,508.49588,514.827942,513.02063,6070608
1/15/2015,522.693604,530.31189,518.191895,527.29425,525.443115,6902556
1/16/2015,525.463867,530.114014,516.856201,520.170654,518.344604,4250137
1/19/2015,520.91272,533.873657,517.598267,532.785339,530.914917,4617341
1/20/2015,533.032715,555.04657,529.075134,553.265686,551.323425,6140342
1/21/2015,550.940613,552.523621,540.20575,545.6474,543.731873,6521363
1/22/2015,544.806396,562.664856,542.728699,560.48822,558.520569,6010572
1/23/2015,568.89801,584.876587,567.90863,582.205261,580.161377,7764736
1/27/2015,589.724609,601.250977,589.724609,598.134399,596.034607,7213518
1/28/2015,592.643311,592.841187,580.77063,582.947327,580.900818,8297785
1/29/2015,579.78125,594.325256,574.438599,592.247559,590.168396,5874507
1/30/2015,595.017822,598.282837,574.933289,578.940308,576.907898,4180985
2/2/2015,581.562134,589.576233,574.685913,586.21228,584.154358,4363228
2/3/2015,591.307617,605.901123,589.873047,596.897705,594.802246,6100343
2/4/2015,600.212097,600.212097,581.957947,585.123962,583.069824,3398715
2/5/2015,584.72821,596.501892,575.82373,582.947327,580.900818,6847443
2/6/2015,561.032349,565.92981,546.339966,553.661438,551.717773,12221202
2/9/2015,544.16333,548.566101,535.555603,536.891296,535.00647,4628548
2/10/2015,538.22699,561.97229,537.583862,558.113647,556.154358,5617236
2/11/2015,560.98291,565.336182,547.477783,552.968872,551.027649,4637550
2/12/2015,556.233826,559.99353,546.63678,555.838074,553.88678,5488927
2/13/2015,556.728516,561.180786,549.110229,559.548279,557.583923,3506531
2/16/2015,562.96167,574.290161,559.49884,568.057007,566.062805,5793607
2/18/2015,566.622437,580.77063,554.700256,578.099304,576.069824,5846505
2/19/2015,579.78125,586.26178,566.028748,570.43158,568.429016,4316943
2/20/2015,573.35022,578.79187,566.177185,573.745972,571.73175,3907248
2/23/2015,575.82373,578.247742,565.979309,568.106506,566.112122,3040407
2/24/2015,570.87677,571.86615,554.00769,558.410461,556.450134,4350356
2/25/2015,560.686096,569.88739,558.014709,562.170166,560.196655,3082740
2/26/2015,564.049988,565.979309,551.435303,554.700256,552.75293,3570924
2/27/2015,561.032349,574.834351,557.52002,569.046387,567.048706,4357037
2/28/2015,null,null,null,null,null,null
3/2/2015,591.060303,594.62207,567.018188,578.79187,576.759949,4951897
3/3/2015,576.31842,576.31842,565.92981,568.007568,566.013489,3593208
3/4/2015,575.329041,585.816528,564.049988,568.007568,566.013489,6242783
3/5/2015,569.88739,571.668274,561.675476,564.643616,562.661377,3354510
3/9/2015,564.94043,567.512878,556.03595,559.103088,557.14032,3566055
3/10/2015,561.873352,566.622437,552.770996,554.255066,552.309265,3917160
3/11/2015,555.04657,559.202026,542.382385,545.053772,543.14032,3184841
3/12/2015,549.011292,560.933411,548.417664,557.915771,555.957153,3430749
3/13/2015,559.647217,559.696716,549.209167,552.424683,550.485352,5382475
3/16/2015,553.117249,559.696716,548.368225,550.990051,549.055786,2786971
3/17/2015,558.014709,572.85553,556.431702,565.484619,563.499451,5395883
3/18/2015,564.297363,564.94043,550.594299,554.255066,552.309265,4569613
3/19/2015,559.00415,562.912231,545.400024,547.922974,545.999451,3295114
3/20/2015,543.124451,544.806396,535.258789,541.788757,539.88678,5119749
3/23/2015,542.234009,551.880554,542.234009,545.5979,543.682495,3153860
3/24/2015,545.944214,546.63678,522.792542,526.601685,524.752991,4519046
3/25/2015,529.8172,539.809998,527.838379,536.099792,534.217773,8625253
3/26/2015,525.265991,533.280029,515.273193,518.686584,516.865662,6544581
3/27/2015,520.071716,531.103394,512.651306,529.668762,527.809326,4721243
3/30/2015,531.152832,535.308289,525.711243,534.269409,532.393799,4012522
3/31/2015,534.417847,553.859314,531.894897,544.361206,542.450195,5409542
4/1/2015,543.272827,560.389282,542.184509,558.905212,556.943115,4222512
4/6/2015,563.900024,573.5,555.349976,568.150024,566.155457,5728358
4/7/2015,569.049988,570.700012,554.049988,560.349976,558.382813,3201751
4/8/2015,565,569.599976,559.200012,561.5,559.528809,3774897
4/9/2015,562.799988,564.849976,552.25,559.900024,557.934448,3043135
4/10/2015,558.799988,569.400024,555.549988,562.650024,560.674805,2808049
4/13/2015,563,563.900024,552.450012,556.25,554.297241,2889208
4/15/2015,551.25,551.25,538.25,540.450012,538.552673,4118983
4/16/2015,543.75,551.25,534.200012,541.25,539.349915,4027716
4/17/2015,541.5,544.799988,534.150024,535.349976,533.470581,2728290
4/20/2015,543.150024,543.150024,521.049988,533.200012,531.328125,5011252
4/21/2015,531.450012,538,523.5,527.400024,525.548584,3243871
4/22/2015,529,529.700012,510.649994,523.5,521.662231,4311384
4/23/2015,527.799988,527.799988,508.450012,512,510.202576,4961920
4/24/2015,515.25,520,508.600006,516.200012,514.387878,4302328
4/27/2015,521,523,513.049988,516.849976,515.035522,3082875
4/28/2015,520.5,533.799988,518.349976,529.849976,527.989929,6417077
4/29/2015,526.75,528,516.799988,520.900024,519.07135,3685760
4/30/2015,518.200012,520.799988,506.75,508.25,506.465759,10009172
5/4/2015,511.75,516,497.5,506.450012,504.672058,5849866
5/5/2015,509.5,515.700012,506.049988,510.450012,508.658051,3398712
5/6/2015,508.5,508.5,495.799988,497.850006,496.102264,5925410
5/7/2015,493.5,503,482.600006,488.100006,486.386475,5504557
5/8/2015,498.75,515.900024,497.350006,513.700012,511.896637,6229295
5/11/2015,522.25,530.950012,517,529.700012,527.840454,5520513
5/12/2015,525.700012,525.700012,511.149994,513.549988,511.747131,4569616
5/13/2015,517,525.549988,506.549988,520.450012,518.622925,4442178
5/14/2015,519,519,510.100006,516.599976,514.786377,3587736
5/15/2015,519,524.5,517.049988,519.900024,518.074829,4038816
5/18/2015,517.25,524.400024,510.299988,520.700012,518.87207,4363711
5/19/2015,516.900024,518.75,508.700012,509.799988,508.010284,5500642
5/20/2015,511,513.849976,503.549988,505.25,503.476257,6385674
5/21/2015,506.5,512.5,505,511.200012,509.405396,4708702
5/22/2015,511.75,516.950012,510.200012,514.650024,512.843323,4744826
5/25/2015,513,514,503,505.299988,503.526093,3080546
5/26/2015,505,506,493.549988,497.600006,495.853149,7389680
5/27/2015,473.600006,474.950012,463.549988,471.75,470.093872,15936377
5/28/2015,473.850006,487.450012,472.25,484.350006,482.649658,11792862
5/29/2015,485.200012,490.25,479.399994,481.649994,479.959106,7892019
6/1/2015,482.899994,482.899994,471,472.049988,470.392792,4610219
6/2/2015,473.100006,478.399994,465,466.950012,465.31076,6237231
6/3/2015,467,468.75,434.700012,456.850006,455.246185,9702740
6/4/2015,456.850006,458.450012,445.450012,451.200012,449.616028,8001049
6/5/2015,445.649994,449.549988,439.5,442.100006,440.547974,11195670
6/8/2015,435.299988,438,429.049988,435.600006,434.07077,7072020
6/9/2015,431.299988,443.799988,431.299988,440.049988,438.505157,7741629
6/10/2015,439.899994,449.399994,436,446.600006,445.032166,9716102
6/11/2015,446.5,446.799988,428.100006,430.200012,428.689758,9668308
6/12/2015,426.549988,429.5,417.25,421.799988,420.319214,10871836
6/15/2015,426,427.950012,418.100006,426.350006,424.853271,7287773
6/16/2015,427.049988,435.799988,421.25,432.799988,431.280579,6192559
6/17/2015,436,437.399994,426.5,433.700012,432.17749,7034146
6/18/2015,434.899994,447.5,431.399994,445.450012,443.8862,8198142
6/19/2015,444.799988,444.799988,431.600006,433.049988,431.529724,6891821
6/22/2015,435,444,435,440.5,438.953583,5281379
6/23/2015,441,447.399994,435,436,434.469391,5762483
6/24/2015,438.700012,438.700012,428.100006,430.600006,429.088348,7081258
6/25/2015,433,436.100006,429.5,432.399994,430.882019,7745469
6/26/2015,435,438.799988,431.200012,437.600006,436.063782,5009173
6/29/2015,428.799988,432.5,418.149994,428.25,426.746613,7143044
6/30/2015,428,436.25,422.700012,434.149994,432.625885,6387312
7/1/2015,436.75,447.399994,431.399994,444.5,442.939545,6054910
7/2/2015,445,445,435,436.399994,434.867981,4641851
7/3/2015,436,436,430.450012,433.149994,431.629395,3709457
7/6/2015,428,433.5,420.700012,431.100006,429.586578,4600687
7/7/2015,434.350006,435.700012,428,431.549988,430.035004,5667938
7/8/2015,424,424,400,404.950012,403.528412,15521757
7/9/2015,400.149994,403.350006,394.25,397.799988,396.403473,9351601
7/10/2015,400.25,405.799988,398.049988,401.899994,400.489075,13661389
7/13/2015,406.700012,406.700012,397.049988,402.100006,400.688385,8047912
7/14/2015,403.5,403.5,380.950012,385.950012,384.595093,11333562
7/15/2015,387,395,382.600006,394.299988,392.915771,15561638
7/16/2015,394.899994,398.649994,392.450012,395.25,393.862427,5199913
7/17/2015,395.950012,403.25,390.399994,398.049988,396.652588,6590110
7/20/2015,399,401.899994,389.299988,390.75,389.378265,5777196
7/21/2015,391.799988,393.299988,386.100006,389.100006,387.734039,6461958
7/22/2015,388,392.799988,385.950012,389.549988,388.182434,5955109
7/23/2015,388.75,403.399994,385,401.350006,399.94101,9510349
7/24/2015,397.549988,399.350006,389,390.25,388.879974,7059848
7/27/2015,384.25,385.25,373,377.450012,376.124939,8450904
7/28/2015,373,374.899994,366.100006,370.100006,368.800751,10975840
7/29/2015,373.899994,379.950012,372.700012,376.450012,375.128448,9532212
7/30/2015,381.649994,382.5,376,377.450012,376.124939,6562559
7/31/2015,380.799988,390.5,380.049988,383.850006,382.502472,6947628
8/3/2015,386.350006,394.399994,382,388.200012,386.837189,6647982
8/4/2015,385.899994,387,378,380.75,379.413361,5621275
8/5/2015,378.75,388.5,375.100006,376.399994,375.078613,8298929
8/6/2015,376.5,384.700012,373.200012,383.100006,381.755096,7976356
8/7/2015,382.399994,396,382.399994,393.399994,392.018951,10706804
8/10/2015,384,395.299988,382.100006,385.700012,384.345978,14494111
8/11/2015,387.100006,388,367.549988,369.149994,367.854065,9984809
8/12/2015,365,365.850006,353.549988,355.200012,353.953064,11107801
8/13/2015,356.899994,360.950012,348,349.399994,348.17337,11147702
8/14/2015,351.450012,359.75,345.100006,355.25,354.002869,6400810
8/17/2015,354.399994,362.299988,345.25,356.100006,354.849884,5812093
8/18/2015,355.850006,358.350006,347.700012,348.600006,347.376221,5623977
8/19/2015,348.700012,354.899994,344,351.25,350.016907,6435894
8/20/2015,348,349.700012,341,342.200012,340.998688,7789676
8/21/2015,339.399994,339.399994,327.75,332.399994,331.233063,8793065
8/24/2015,317,317,301.600006,308.25,307.167877,14753473
8/25/2015,308,331.350006,305.799988,328.850006,327.695557,13398318
8/26/2015,322,341.399994,318.25,335.100006,333.923615,13781660
8/27/2015,338.399994,342.549988,327.25,334.049988,332.877258,17224851
8/28/2015,342,342,335.25,340.049988,338.856201,7123909
8/31/2015,340,348.75,332.450012,340.149994,338.955872,7244287
9/1/2015,334.950012,339.350006,325.100006,329.899994,328.741852,8606005
9/2/2015,328.850006,332.5,321.450012,324.450012,323.311005,8097313
9/3/2015,326.200012,339.799988,326.200012,333.549988,332.379028,8138855
9/4/2015,330,330.799988,316,322.899994,321.766418,6592654
9/7/2015,327.799988,333,320,322.850006,321.716583,5357928
9/8/2015,326,333.25,316.299988,330.899994,329.738342,6729868
9/9/2015,335.350006,350.700012,333.600006,344.899994,343.689209,8833492
9/10/2015,340.049988,356.450012,331,354.100006,352.856903,9872906
9/11/2015,354.899994,358.899994,342.25,344.600006,343.390259,8569963
9/14/2015,348.899994,350.899994,342.25,346.799988,345.58252,5480940
9/15/2015,345.950012,345.950012,333.049988,334.350006,333.176239,5802405
9/16/2015,337.700012,340.399994,332.5,338.049988,336.86322,5708786
9/18/2015,329.200012,333.799988,326.850006,330.25,329.090637,14893326
9/21/2015,326.850006,334.899994,325.649994,331.700012,330.535522,5172386
9/22/2015,332,333.600006,314,315.799988,314.691345,7122834
9/23/2015,311,312.549988,306.25,310.299988,309.210632,8954516
9/24/2015,309.700012,312,301.600006,303.399994,302.3349,13799813
9/28/2015,304.399994,304.399994,283.5,285,283.999481,13577316
9/29/2015,281.200012,294.799988,279.100006,288.75,287.736298,12304403
9/30/2015,289.25,299.75,288.100006,298.600006,297.551727,12926187
10/1/2015,301.450012,301.5,291.5,297.75,296.704712,7501080
10/5/2015,302.5,322.100006,302.5,315.149994,314.04361,14527820
10/6/2015,320.549988,334.700012,319.549988,333.700012,332.528534,18806867
10/7/2015,333.899994,345,329,341.350006,340.151672,17802539
10/8/2015,343.799988,347.299988,341.549988,343.25,342.045013,12085332
10/9/2015,346.200012,359.200012,341.100006,356.450012,355.198669,11635790
10/12/2015,356.5,367,356.399994,362.350006,361.077942,10509775
10/13/2015,360,365.25,355.049988,361.100006,359.832336,9969583
10/14/2015,358.75,360.25,351.100006,352.299988,351.063202,7009418
10/15/2015,355.299988,383.75,355.299988,381.299988,379.961426,19487376
10/16/2015,388.600006,390.950012,380.649994,386.75,385.392273,16497652
10/19/2015,384,384,376.25,378.700012,377.370544,7455714
10/20/2015,379,395.75,377.399994,383.149994,381.804901,15426131
10/21/2015,379.950012,386.399994,378.549988,381.450012,380.110901,8720671
10/23/2015,383.899994,388.799988,382,383,381.655457,6744440
10/26/2015,386.450012,389.899994,383.25,384.600006,383.249847,5064657
10/27/2015,383,386.950012,382.200012,383.350006,382.004211,4423221
10/28/2015,382.799988,390.75,382.200012,386.299988,384.943848,8018683
10/29/2015,388.950012,396.799988,384.25,391.200012,389.826691,15381516
10/30/2015,389.75,390.799988,383.5,384.950012,383.598602,6651831
11/2/2015,386.100006,392.049988,384.399994,387.950012,386.588104,7511675
11/3/2015,391.25,391.25,380.799988,382.049988,380.708771,5887746
11/4/2015,390.049988,407.25,390.049988,404.850006,403.428741,13985828
11/5/2015,403.600006,412.799988,401.450012,404,402.581726,12912937
11/6/2015,399.899994,404.399994,392.5,396.149994,394.759277,11016134
11/9/2015,374,413.5,373.049988,411.75,410.304535,22128119
11/10/2015,408,417.399994,402.700012,407.450012,406.019623,12654616
11/13/2015,411.350006,417.5,401.799988,403.950012,402.531921,11007237
11/16/2015,401,404.850006,394.200012,400.25,398.844879,7673487
11/17/2015,403,410.700012,398.549988,407.5,406.069427,6063987
11/18/2015,407.950012,413.5,403.25,406.25,404.823822,6960097
11/19/2015,409.899994,409.899994,403.5,406.950012,405.521362,5645524
11/20/2015,408.5,410.700012,401.350006,402.850006,401.435791,5420173
11/23/2015,400.350006,404.399994,396.5,402.100006,400.688385,4658448
11/24/2015,399.100006,406.5,397.049988,400.950012,399.54245,5624579
11/26/2015,404.75,426.450012,404,424.399994,422.910126,15070353
11/27/2015,425.549988,431.899994,416.450012,417.649994,416.183807,9720127
11/30/2015,419.899994,429.600006,418,423.5,422.013245,9901753
12/1/2015,427,427,416.100006,417.350006,415.884857,6402692
12/2/2015,415.899994,418.899994,410.299988,413.149994,411.699585,6543300
12/3/2015,408.700012,411.899994,404.25,405.600006,404.176117,5999323
12/4/2015,402.5,411.5,398.700012,399.950012,398.545959,8477407
12/7/2015,402.899994,403,395.299988,399.149994,397.748718,6156323
12/8/2015,396.950012,406.950012,396.100006,402.399994,400.987305,7851653
12/9/2015,402.799988,405,392.75,393.950012,392.567017,6103583
